"Notes"	"Census Region"	"Census Region Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2005"	"2005"	"Male"	"M"	208	28376	733.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2006"	"2006"	"Male"	"M"	231	26901	858.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2007"	"2007"	"Male"	"M"	243	26893	903.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2008"	"2008"	"Male"	"M"	222	27933	794.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2009"	"2009"	"Male"	"M"	196	28005	699.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2010"	"2010"	"Male"	"M"	196	28079	698.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2011"	"2011"	"Male"	"M"	205	29271	700.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2012"	"2012"	"Male"	"M"	228	32329	705.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2013"	"2013"	"Male"	"M"	260	36296	716.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2014"	"2014"	"Male"	"M"	246	33333	738.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2015"	"2015"	"Male"	"M"	212	33458	633.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2016"	"2016"	"Male"	"M"	249	34218	727.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2017"	"2017"	"Male"	"M"	313	48706	642.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2018"	"2018"	"Male"	"M"	344	45504	756.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2019"	"2019"	"Male"	"M"	336	45927	731.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"70 years"	"70"	"2020 "	"2020"	"Male"	"M"	322	46883	686.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"1999"	"1999"	"Male"	"M"	469	33402	1404.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2000"	"2000"	"Male"	"M"	411	32226	1275.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2001"	"2001"	"Male"	"M"	408	32035	1273.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2002"	"2002"	"Male"	"M"	384	30413	1262.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2003"	"2003"	"Male"	"M"	301	28620	1051.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2004"	"2004"	"Male"	"M"	237	27668	856.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2005"	"2005"	"Male"	"M"	242	26393	916.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2006"	"2006"	"Male"	"M"	264	27534	958.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2007"	"2007"	"Male"	"M"	258	26518	972.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2008"	"2008"	"Male"	"M"	226	26740	845.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2009"	"2009"	"Male"	"M"	241	27889	864.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2010"	"2010"	"Male"	"M"	219	27944	783.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2011"	"2011"	"Male"	"M"	211	27338	771.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2012"	"2012"	"Male"	"M"	229	28311	808.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2013"	"2013"	"Male"	"M"	300	31410	955.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2014"	"2014"	"Male"	"M"	260	34982	743.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2015"	"2015"	"Male"	"M"	250	32137	777.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2016"	"2016"	"Male"	"M"	271	32339	838.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2017"	"2017"	"Male"	"M"	251	34147	735.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2018"	"2018"	"Male"	"M"	322	47230	681.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2019"	"2019"	"Male"	"M"	319	44174	722.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"71 years"	"71"	"2020 "	"2020"	"Male"	"M"	345	44352	777.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"1999"	"1999"	"Male"	"M"	506	31728	1594.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2000"	"2000"	"Male"	"M"	454	32490	1397.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2001"	"2001"	"Male"	"M"	438	30604	1431.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2002"	"2002"	"Male"	"M"	395	30622	1289.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2003"	"2003"	"Male"	"M"	359	29043	1236.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2004"	"2004"	"Male"	"M"	309	27190	1136.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2005"	"2005"	"Male"	"M"	279	26273	1061.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2006"	"2006"	"Male"	"M"	264	24897	1060.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2007"	"2007"	"Male"	"M"	233	26201	889.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2008"	"2008"	"Male"	"M"	224	25285	885.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2009"	"2009"	"Male"	"M"	242	25491	949.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2010"	"2010"	"Male"	"M"	207	26291	787.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2011"	"2011"	"Male"	"M"	256	26881	952.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2012"	"2012"	"Male"	"M"	233	26390	882.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2013"	"2013"	"Male"	"M"	221	27655	799.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2014"	"2014"	"Male"	"M"	237	30241	783.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2015"	"2015"	"Male"	"M"	290	33576	863.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2016"	"2016"	"Male"	"M"	265	30908	857.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2017"	"2017"	"Male"	"M"	237	32245	735.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2018"	"2018"	"Male"	"M"	285	32985	864.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2019"	"2019"	"Male"	"M"	341	45648	747.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"72 years"	"72"	"2020 "	"2020"	"Male"	"M"	355	42514	835.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"1999"	"1999"	"Male"	"M"	542	31314	1730.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2000"	"2000"	"Male"	"M"	470	31207	1506.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2001"	"2001"	"Male"	"M"	475	30696	1547.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2002"	"2002"	"Male"	"M"	400	29112	1374.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2003"	"2003"	"Male"	"M"	401	29179	1374.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2004"	"2004"	"Male"	"M"	331	27676	1196.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2005"	"2005"	"Male"	"M"	299	25814	1158.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2006"	"2006"	"Male"	"M"	295	24891	1185.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2007"	"2007"	"Male"	"M"	260	23803	1092.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2008"	"2008"	"Male"	"M"	271	25148	1077.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2009"	"2009"	"Male"	"M"	228	24288	938.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2010"	"2010"	"Male"	"M"	247	24195	1020.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2011"	"2011"	"Male"	"M"	211	25572	825.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2012"	"2012"	"Male"	"M"	247	25936	952.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2013"	"2013"	"Male"	"M"	221	25515	866.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2014"	"2014"	"Male"	"M"	241	26554	907.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2015"	"2015"	"Male"	"M"	261	29058	898.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2016"	"2016"	"Male"	"M"	300	32248	930.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2017"	"2017"	"Male"	"M"	254	30901	822.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2018"	"2018"	"Male"	"M"	286	31074	920.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2019"	"2019"	"Male"	"M"	274	31778	862.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"73 years"	"73"	"2020 "	"2020"	"Male"	"M"	338	43986	768.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"1999"	"1999"	"Male"	"M"	560	31253	1791.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2000"	"2000"	"Male"	"M"	556	30356	1831.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2001"	"2001"	"Male"	"M"	443	29769	1488.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2002"	"2002"	"Male"	"M"	435	29283	1485.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2003"	"2003"	"Male"	"M"	420	27639	1519.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2004"	"2004"	"Male"	"M"	369	27722	1331.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2005"	"2005"	"Male"	"M"	332	26362	1259.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2006"	"2006"	"Male"	"M"	308	24441	1260.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2007"	"2007"	"Male"	"M"	260	23844	1090.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2008"	"2008"	"Male"	"M"	277	22874	1211.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2009"	"2009"	"Male"	"M"	225	24211	929.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2010"	"2010"	"Male"	"M"	246	23512	1046.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2011"	"2011"	"Male"	"M"	240	23515	1020.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2012"	"2012"	"Male"	"M"	234	24646	949.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2013"	"2013"	"Male"	"M"	256	24757	1034.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2014"	"2014"	"Male"	"M"	261	24467	1066.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2015"	"2015"	"Male"	"M"	237	25535	928.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2016"	"2016"	"Male"	"M"	240	28033	856.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2017"	"2017"	"Male"	"M"	357	31709	1125.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2018"	"2018"	"Male"	"M"	290	29749	974.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2019"	"2019"	"Male"	"M"	290	29879	970.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"74 years"	"74"	"2020 "	"2020"	"Male"	"M"	311	30481	1020.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"1999"	"1999"	"Male"	"M"	622	29671	2096.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2000"	"2000"	"Male"	"M"	561	29744	1886.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2001"	"2001"	"Male"	"M"	584	28539	2046.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2002"	"2002"	"Male"	"M"	480	28144	1705.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2003"	"2003"	"Male"	"M"	446	27654	1612.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2004"	"2004"	"Male"	"M"	409	26039	1570.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2005"	"2005"	"Male"	"M"	352	26077	1349.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2006"	"2006"	"Male"	"M"	335	24587	1362.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2007"	"2007"	"Male"	"M"	292	23021	1268.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2008"	"2008"	"Male"	"M"	275	22462	1224.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2009"	"2009"	"Male"	"M"	240	21534	1114.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2010"	"2010"	"Male"	"M"	249	22715	1096.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2011"	"2011"	"Male"	"M"	247	22566	1094.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2012"	"2012"	"Male"	"M"	246	22539	1091.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2013"	"2013"	"Male"	"M"	287	23681	1211.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2014"	"2014"	"Male"	"M"	253	23749	1065.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2015"	"2015"	"Male"	"M"	261	23406	1115.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2016"	"2016"	"Male"	"M"	293	24381	1201.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2017"	"2017"	"Male"	"M"	310	27599	1123.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2018"	"2018"	"Male"	"M"	348	30442	1143.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2019"	"2019"	"Male"	"M"	278	28447	977.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"75 years"	"75"	"2020 "	"2020"	"Male"	"M"	293	28617	1023.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"1999"	"1999"	"Male"	"M"	639	28038	2279.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2000"	"2000"	"Male"	"M"	554	28412	1949.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2001"	"2001"	"Male"	"M"	566	27918	2027.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2002"	"2002"	"Male"	"M"	517	27116	1906.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2003"	"2003"	"Male"	"M"	447	26890	1662.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2004"	"2004"	"Male"	"M"	388	26532	1462.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2005"	"2005"	"Male"	"M"	412	25013	1647.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2006"	"2006"	"Male"	"M"	407	24960	1630.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2007"	"2007"	"Male"	"M"	338	23861	1416.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2008"	"2008"	"Male"	"M"	352	22403	1571.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2009"	"2009"	"Male"	"M"	258	21970	1174.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2010"	"2010"	"Male"	"M"	260	21000	1238.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2011"	"2011"	"Male"	"M"	288	21742	1324.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2012"	"2012"	"Male"	"M"	254	21561	1178.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2013"	"2013"	"Male"	"M"	267	21634	1234.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2014"	"2014"	"Male"	"M"	252	22720	1109.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2015"	"2015"	"Male"	"M"	276	22688	1216.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2016"	"2016"	"Male"	"M"	252	22335	1128.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2017"	"2017"	"Male"	"M"	313	23955	1306.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2018"	"2018"	"Male"	"M"	306	26518	1153.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2019"	"2019"	"Male"	"M"	363	29143	1245.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"76 years"	"76"	"2020 "	"2020"	"Male"	"M"	328	27233	1204.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"1999"	"1999"	"Male"	"M"	609	27110	2246.4
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2000"	"2000"	"Male"	"M"	635	26185	2425.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2001"	"2001"	"Male"	"M"	637	26750	2381.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2002"	"2002"	"Male"	"M"	619	26089	2372.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2003"	"2003"	"Male"	"M"	524	25483	2056.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2004"	"2004"	"Male"	"M"	452	25222	1792.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2005"	"2005"	"Male"	"M"	424	25001	1695.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2006"	"2006"	"Male"	"M"	365	23483	1554.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2007"	"2007"	"Male"	"M"	370	23657	1564.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2008"	"2008"	"Male"	"M"	365	22556	1618.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2009"	"2009"	"Male"	"M"	306	21241	1440.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2010"	"2010"	"Male"	"M"	285	20856	1366.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2011"	"2011"	"Male"	"M"	294	20191	1456.1
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2012"	"2012"	"Male"	"M"	315	20710	1521.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2013"	"2013"	"Male"	"M"	264	20621	1280.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2014"	"2014"	"Male"	"M"	284	20675	1373.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2015"	"2015"	"Male"	"M"	279	21668	1287.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2016"	"2016"	"Male"	"M"	291	21615	1346.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2017"	"2017"	"Male"	"M"	315	22048	1428.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2018"	"2018"	"Male"	"M"	307	22918	1339.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2019"	"2019"	"Male"	"M"	315	25376	1241.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"77 years"	"77"	"2020 "	"2020"	"Male"	"M"	373	27830	1340.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"1999"	"1999"	"Male"	"M"	693	24771	2797.6
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2000"	"2000"	"Male"	"M"	665	25092	2650.2
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2001"	"2001"	"Male"	"M"	611	24727	2471.0
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2002"	"2002"	"Male"	"M"	561	25039	2240.5
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2003"	"2003"	"Male"	"M"	547	24530	2229.9
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2004"	"2004"	"Male"	"M"	493	23947	2058.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2005"	"2005"	"Male"	"M"	499	23731	2102.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2006"	"2006"	"Male"	"M"	415	23357	1776.8
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2007"	"2007"	"Male"	"M"	408	22165	1840.7
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2008"	"2008"	"Male"	"M"	352	22387	1572.3
	"Census Region 2: Midwest"	"CENS-R2"	"Large Central Metro"	"1"	"78 years"	"78"	"2009"	"2009"	"Male"	"M"	371	21460	1728.8
